Version,Year,Month,Sender,Receiver,Cost,Quantity,Variance,UoM
V002,2017,M01,BP_01_35F_1,SF_350100,99.84,3.99,19.97,EA
V002,2017,M01,BP_01_35F_1,SF_314616,99.98,4,20.00,EA
V002,2017,M01,BP_01_35F_1,SF_314619,99.98,4,20.00,EA
V002,2017,M01,BP_01_35F_1,SF_314622,99.98,4,20.00,EA
V002,2017,M01,BP_01_35F_1,SF_314653,99.98,4,20.00,EA
V002,2017,M01,RP_01_35B,SF_350207,100.65,17.92,20.13,Hrs
V002,2017,M01,RP_01_35B,SF_350211,100.65,17.92,20.13,Hrs
V002,2017,M01,BP_01_19B_2,RP_01_19H,100.77,5.71,20.15,HRS
V002,2017,M01,RP_01_45D,BP_01_45D_1,101.31,25.06,20.26,MHrs
V002,2017,M01,RP_01_14H,SF_350168,101.5,3.36,20.30,DOL
V002,2017,M01,BP_01_40B_1,RP_01_40C,101.58,5.68,20.32,HRS
V002,2017,M01,BP_01_40B_1,RP_01_40D,101.58,5.68,20.32,HRS
V002,2017,M01,BP_01_40B_2,RP_01_47B,101.58,5.68,20.32,HRS
V002,2017,M01,BP_01_40B_2,RP_01_47C,101.58,5.68,20.32,HRS
V002,2017,M01,RP_01_19F,SF_350279,102.74,40.16,20.55,MHrs
V002,2017,M01,RP_01_19F,SF_350280,102.74,40.16,20.55,MHrs
V002,2017,M01,BP_01_35F_1,SF_350092,103.71,4.15,20.74,EA
V002,2017,M01,RP_01_46A,SF_314682,104.41,7.68,20.88,Hrs
V002,2017,M01,BP_01_17D_1,SF_350168,104.85,15.49,20.97,EA
V002,2017,M01,BP_01_17D_1,SF_350160,105.37,15.57,21.07,EA
V002,2017,M01,BP_01_17D_1,SF_350156,105.56,15.59,21.11,EA
V002,2017,M01,BP_01_17D_1,SF_350164,105.56,15.59,21.11,EA
V002,2017,M01,BP_01_35F_1,SF_350364,105.62,4.23,21.12,EA
V002,2017,M01,RP_01_35F,SF_314612,105.92,17.32,21.18,MHrs
V002,2017,M01,RP_01_35F,SF_314615,105.92,17.32,21.18,MHrs
V002,2017,M01,RP_01_35F,SF_314618,105.92,17.32,21.18,MHrs
V002,2017,M01,RP_01_35F,SF_314624,105.92,17.32,21.18,MHrs
V002,2017,M01,RP_01_35F,SF_314652,105.92,17.32,21.18,MHrs
V002,2017,M01,RP_01_14H,SF_350364,106.13,3.52,21.23,DOL
V002,2017,M01,RP_01_16E,SF_350046,106.35,7.99,21.27,Hrs
V002,2017,M01,BP_01_78B_2,RP_01_35N,106.35,14,21.27,FTE
V002,2017,M01,BP_01_78B_2,RP_01_16E,106.35,14,21.27,FTE
V002,2017,M01,BP_01_78B_2,RP_01_19B,106.35,14,21.27,FTE
V002,2017,M01,RP_01_16E,SF_350132,106.8,8.02,21.36,Hrs
V002,2017,M01,RP_01_35F,SF_350147,107.42,17.57,21.48,MHrs
V002,2017,M01,RP_01_19D,SF_350414,107.69,23.88,21.54,MHrs
V002,2017,M01,RP_01_19K,SF_350004,108.09,33.41,21.62,MHrs
V002,2017,M01,BP_01_78A_2,RP_01_46A,108.24,2,21.65,FTE
V002,2017,M01,BP_01_78A_2,RP_01_16C,108.24,2,21.65,FTE
V002,2017,M01,BP_01_78A_2,RP_01_31C,108.24,2,21.65,FTE
V002,2017,M01,BP_01_78A_2,RP_01_34B,108.24,2,21.65,FTE
V002,2017,M01,BP_01_35F_1,SF_314612,108.25,4.33,21.65,EA
V002,2017,M01,BP_01_35F_1,SF_314615,108.25,4.33,21.65,EA
V002,2017,M01,BP_01_35F_1,SF_314618,108.25,4.33,21.65,EA
V002,2017,M01,BP_01_35F_1,SF_314624,108.25,4.33,21.65,EA
V002,2017,M01,BP_01_35F_1,SF_314652,108.25,4.33,21.65,EA
V002,2017,M01,RP_01_16E,SF_350119,108.46,8.14,21.69,Hrs
V002,2017,M01,RP_01_16E,SF_350144,108.47,8.14,21.69,Hrs
V002,2017,M01,RP_01_45H,FP_750022,108.64,40.38,21.73,MHrs
V002,2017,M01,RP_01_14H,SF_350334,108.94,3.61,21.79,DOL
V002,2017,M01,RP_01_14F,SF_350366,108.94,277.4,21.79,LTR
V002,2017,M01,SF_350025,SF_350006,109.74,690.36,21.95,EA
V002,2017,M01,RP_01_35D,SF_350414,110.19,23.88,22.04,MHrs
V002,2017,M01,BP_01_78D_1,RP_01_40A,110.53,2.25,22.11,FTE
V002,2017,M01,RP_01_35C,RP_01_35E,112.96,7.25,22.59,Hrs
V002,2017,M01,RP_01_35K,BP_01_35K_1,113.41,11.83,22.68,MHrs
V002,2017,M01,RP_01_35B,SF_350021,113.43,20.19,22.69,Hrs
V002,2017,M01,RP_01_39B,BP_01_39B_2,113.54,17.02,22.71,Hrs
V002,2017,M01,RP_01_14H,SF_350052,114.19,3.78,22.84,DOL
V002,2017,M01,RP_01_38D,RP_01_38C,114.34,13.1,22.87,Hrs
V002,2017,M01,RP_01_16E,SF_350124,114.74,8.62,22.95,Hrs
V002,2017,M01,RP_01_14C,SF_350368,114.91,1.69,22.98,Hrs
V002,2017,M01,RP_01_35B,SF_350364,115.1,20.49,23.02,Hrs
V002,2017,M01,RP_01_14H,SF_350043,115.19,3.82,23.04,DOL
V002,2017,M01,BP_01_45C_1,RP_01_45F,115.6,3.53,23.12,HRS
V002,2017,M01,BP_01_35G_1,SF_350247,115.91,8.03,23.18,EA
V002,2017,M01,RP_01_39A,SF_314640,116.66,9.22,23.33,Hrs
V002,2017,M01,RP_01_16E,SF_350365,118.31,8.88,23.66,Hrs
V002,2017,M01,RP_01_39B,RP_01_39C,118.43,17.76,23.69,Hrs
V002,2017,M01,RP_01_14H,SF_350046,118.89,3.94,23.78,DOL
V002,2017,M01,BP_01_17D_1,SF_350218,119.12,17.6,23.82,EA
V002,2017,M01,BP_01_79B_1,RP_01_15A,119.54,2,23.91,# PC
V002,2017,M01,BP_01_79B_1,RP_01_70A,119.54,2,23.91,# PC
V002,2017,M01,BP_01_79B_1,RP_01_31A,119.54,2,23.91,# PC
V002,2017,M01,BP_01_79B_1,RP_01_47D,119.54,2,23.91,# PC
V002,2017,M01,RP_01_34D,SF_350098,119.8,0.74,23.96,MHrs
V002,2017,M01,RP_01_19H,SF_350244,119.88,238.58,23.98,MHrs
V002,2017,M01,RP_01_16E,SF_350140,120.52,9.05,24.10,Hrs
V002,2017,M01,RP_01_14H,SF_350365,120.56,3.99,24.11,DOL
V002,2017,M01,RP_01_14H,SF_350140,121.45,4.02,24.29,DOL
V002,2017,M01,BP_01_15A_1,RP_01_79C,122.38,2.23,24.48,PO
V002,2017,M01,RP_01_14I,FP_750126,122.42,21.64,24.48,DOL
V002,2017,M01,RP_01_35C,RP_01_35K,122.45,7.86,24.49,Hrs
V002,2017,M01,RP_01_31D,SF_314643,122.85,0.59,24.57,MHrs
V002,2017,M01,RP_01_31D,SF_314648,122.85,0.59,24.57,MHrs
V002,2017,M01,RP_01_31B,FP_750008XBA,123.54,10.98,24.71,Hrs
V002,2017,M01,RP_01_35G,SF_350207,124.11,17.92,24.82,MHrs
V002,2017,M01,RP_01_35G,SF_350211,124.11,17.92,24.82,MHrs
V002,2017,M01,BP_01_15A_1,RP_01_19A,124.21,2.27,24.84,PO
V002,2017,M01,RP_01_19K,SF_314630,124.24,38.4,24.85,MHrs
V002,2017,M01,BP_01_35G_1,SF_350058,124.26,8.61,24.85,EA
V002,2017,M01,RP_01_76A,RP_01_76B,124.28,4.33,24.86,Hrs
V002,2017,M01,RP_01_35B,FP_720543,124.62,22.19,24.92,Hrs
V002,2017,M01,RP_01_45H,FP_750126,124.84,46.4,24.97,MHrs
V002,2017,M01,RP_01_35F,SF_350364,125.29,20.49,25.06,MHrs
V002,2017,M01,RP_01_16D,SF_350359,125.34,9.64,25.07,Hrs
V002,2017,M01,RP_01_35B,SF_315653,125.82,22.4,25.16,Hrs
V002,2017,M01,BP_01_35D_1,SF_314641,126.92,4.17,25.38,EA
V002,2017,M01,BP_01_35D_1,SF_314649,126.92,4.17,25.38,EA
V002,2017,M01,RP_01_35B,SF_350092,127.07,22.62,25.41,Hrs
V002,2017,M01,BP_01_35I_1,SF_350242,127.59,7.29,25.52,EA
V002,2017,M01,BP_01_17D_1,SF_350014,127.98,18.91,25.60,EA
V002,2017,M01,BP_01_35E_1,SF_350119,128.59,7.96,25.72,EA
V002,2017,M01,BP_01_78B_2,RP_01_16H,129.14,17,25.83,FTE
V002,2017,M01,RP_01_14H,SF_350099,130.69,4.33,26.14,DOL
V002,2017,M01,BP_01_35L_1,SF_315653,130.76,5.6,26.15,EA
V002,2017,M01,RP_01_46D,FP_732880,131.83,11.2,26.37,MHrs
V002,2017,M01,BP_01_17D_1,SF_350314,132.09,19.51,26.42,EA
V002,2017,M01,BP_01_35G_1,SF_350049,132.26,9.16,26.45,EA
V002,2017,M01,RP_01_35F,SF_314632,132.9,21.74,26.58,MHrs
V002,2017,M01,BP_01_17D_1,SF_350246,133.24,19.68,26.65,EA
V002,2017,M01,BP_01_19C_2,RP_01_19E,133.57,6.3,26.71,HRS
V002,2017,M01,RP_01_35B,SF_350414,134.13,23.88,26.83,Hrs
V002,2017,M01,RP_01_14H,SF_350049,135.01,4.47,27.00,DOL
V002,2017,M01,RP_01_35F,FP_720543,135.66,22.19,27.13,MHrs
V002,2017,M01,BP_01_35F_1,SF_314632,135.82,5.43,27.16,EA
V002,2017,M01,BP_01_38B_1,FP_999999,136.26,123.67,27.25,EA
V002,2017,M01,RP_01_16E,SF_350390,136.39,10.24,27.28,Hrs
V002,2017,M01,RP_01_14H,SF_350055,136.47,4.52,27.29,DOL
V002,2017,M01,RP_01_16E,SF_350369,136.47,10.25,27.29,Hrs
V002,2017,M01,BP_01_76B_1,RP_01_38A,136.64,104,27.33,# Paycks
V002,2017,M01,BP_01_35H_1,SF_350244,138.08,7.73,27.62,EA
V002,2017,M01,RP_01_14I,FP_750066,138.08,24.41,27.62,DOL
V002,2017,M01,RP_01_35F,SF_350092,138.32,22.62,27.66,MHrs
V002,2017,M01,BP_01_35F_1,FP_720543,138.65,5.55,27.73,EA
V002,2017,M01,RP_01_35B,SF_350350,139.03,24.75,27.81,Hrs
V002,2017,M01,RP_01_16D,SF_350369,139.13,10.7,27.83,Hrs
V002,2017,M01,BP_01_35G_1,SF_350132,139.44,9.66,27.89,EA
V002,2017,M01,BP_01_35G_1,SF_350124,139.59,9.67,27.92,EA
V002,2017,M01,RP_01_31D,SF_350334,139.62,0.67,27.92,MHrs
V002,2017,M01,RP_01_35G,SF_350021,139.86,20.19,27.97,MHrs
V002,2017,M01,BP_01_76B_1,RP_01_17A,139.96,106.53,27.99,# Paycks
V002,2017,M01,BP_01_35G_1,SF_350144,140.41,9.73,28.08,EA
V002,2017,M01,RP_01_16D,SF_350223,140.74,10.82,28.15,Hrs
V002,2017,M01,BP_01_45C_2,RP_01_45E,140.91,4.3,28.18,HRS
V002,2017,M01,BP_01_45C_2,RP_01_45G,141.25,4.31,28.25,HRS
V002,2017,M01,BP_01_17D_1,SF_350395,141.6,20.92,28.32,EA
V002,2017,M01,RP_01_14H,SF_350160,143.02,4.74,28.60,DOL
V002,2017,M01,BP_01_35K_1,SF_350004,143.13,8.35,28.63,EA
V002,2017,M01,BP_01_78D_2,RP_01_47D,144.32,2.92,28.86,FTE
V002,2017,M01,BP_01_35H_1,SF_350243,144.93,8.11,28.99,EA
V002,2017,M01,RP_01_31B,FP_999999,145.33,12.92,29.07,Hrs
V002,2017,M01,RP_01_45A,RP_01_45C,145.65,1.43,29.13,Hrs
V002,2017,M01,RP_01_14E,SF_350058,146.66,800.74,29.33,LB
V002,2017,M01,RP_01_19H,SF_350266,147.07,292.71,29.41,MHrs
V002,2017,M01,RP_01_35B,SF_350100,147.37,26.24,29.47,Hrs
V002,2017,M01,RP_01_25B,RP_01_45H,148.03,1466.02,29.61,KwH
V002,2017,M01,RP_01_14E,SF_350287,150.06,819.3,30.01,LB
V002,2017,M01,BP_01_78A_1,RP_01_38A,150.32,23,30.06,FTE
V002,2017,M01,BP_01_78B_1,RP_01_47A,150.85,15,30.17,FTE
V002,2017,M01,RP_01_14H,SF_350233,150.94,5,30.19,DOL
V002,2017,M01,RP_01_38B,SF_350233,151.28,20.66,30.26,MHrs
V002,2017,M01,RP_01_14H,SF_350005,151.79,5.03,30.36,DOL
V002,2017,M01,RP_01_14I,FP_750002XFA,152.43,26.95,30.49,DOL
V002,2017,M01,RP_01_14E,SF_350055,153.4,837.57,30.68,LB
V002,2017,M01,RP_01_14F,SF_350391,153.97,392.05,30.79,LTR
V002,2017,M01,RP_01_16E,SF_350287,154.44,11.6,30.89,Hrs
V002,2017,M01,SF_314629,SF_314628,154.86,2304,30.97,EA
V002,2017,M01,RP_01_14H,SF_350040,155.17,5.14,31.03,DOL
V002,2017,M01,RP_01_16D,SF_350287,157.46,12.11,31.49,Hrs
V002,2017,M01,BP_01_78A_2,RP_01_47D,157.85,2.92,31.57,FTE
V002,2017,M01,RP_01_35B,SF_350341,157.86,28.11,31.57,Hrs
V002,2017,M01,RP_01_14E,SF_350119,159.73,872.13,31.95,LB
V002,2017,M01,SF_350332,SF_350333,159.98,80,32.00,EA
V002,2017,M01,RP_01_16E,SF_350400,160.31,12.04,32.06,Hrs
V002,2017,M01,RP_01_35F,SF_350100,160.42,26.24,32.08,MHrs
V002,2017,M01,RP_01_14H,SF_350132,160.53,5.32,32.11,DOL
V002,2017,M01,RP_01_14H,SF_350144,162.23,5.37,32.45,DOL
V002,2017,M01,RP_01_39D,SF_350339,162.9,15.88,32.58,MHrs
V002,2017,M01,RP_01_35B,SF_350096,164.44,29.28,32.89,Hrs
V002,2017,M01,BP_01_35K_1,SF_314630,164.52,9.6,32.90,EA
V002,2017,M01,RP_01_14H,SF_350058,164.79,5.46,32.96,DOL
V002,2017,M01,RP_01_14F,SF_350016,166.16,423.1,33.23,LTR
V002,2017,M01,RP_01_35N,BP_01_35K_1,166.74,21.29,33.35,Hrs
V002,2017,M01,RP_01_25B,RP_01_40C,166.92,1653.14,33.38,KwH
V002,2017,M01,BP_01_17D_1,SF_350365,166.93,24.66,33.39,EA
V002,2017,M01,RP_01_19H,SF_350246,167.17,332.7,33.43,MHrs
V002,2017,M01,RP_01_14H,SF_350124,168.55,5.58,33.71,DOL
V002,2017,M01,RP_01_35F,SF_350341,171.84,28.11,34.37,MHrs
V002,2017,M01,BP_01_17D_1,SF_350359,173.46,25.63,34.69,EA
V002,2017,M01,RP_01_14E,SF_350074,174.82,954.51,34.96,LB
V002,2017,M01,RP_01_14E,SF_350350,175.34,957.32,35.07,LB
V002,2017,M01,RP_01_35B,SF_350276,175.37,31.22,35.07,Hrs
V002,2017,M01,RP_01_35B,SF_350277,175.37,31.22,35.07,Hrs
V002,2017,M01,RP_01_14E,FP_720543,175.47,958.07,35.09,LB
V002,2017,M01,BP_01_35F_1,SF_350341,175.62,7.03,35.12,EA
V002,2017,M01,RP_01_46D,SF_315670,175.77,14.93,35.15,MHrs
V002,2017,M01,RP_01_14C,SF_350266,175.97,2.59,35.19,Hrs
V002,2017,M01,RP_01_14F,FP_750066,176.04,448.26,35.21,LTR
V002,2017,M01,RP_01_19F,SF_350156,176.81,69.12,35.36,MHrs
V002,2017,M01,RP_01_19F,SF_350164,176.81,69.12,35.36,MHrs
V002,2017,M01,BP_01_35F_1,SF_350091,178.23,7.13,35.65,EA
V002,2017,M01,SF_315662,FP_732880,178.38,1344,35.68,EA
V002,2017,M01,RP_01_35F,SF_350096,179,29.28,35.80,MHrs
V002,2017,M01,RP_01_14I,FP_719456,179.15,31.68,35.83,DOL
V002,2017,M01,BP_01_79B_1,RP_01_75A,179.32,3,35.86,# PC
V002,2017,M01,BP_01_79B_1,RP_01_34A,179.32,3,35.86,# PC
V002,2017,M01,RP_01_14C,SF_350075,179.89,2.65,35.98,Hrs
V002,2017,M01,RP_01_35B,SF_350216,181.18,32.26,36.24,Hrs
V002,2017,M01,RP_01_25B,RP_01_47B,181.23,1794.84,36.25,KwH
V002,2017,M01,RP_01_16E,SF_350014,181.42,13.62,36.28,Hrs
V002,2017,M01,BP_01_35D_1,SF_350414,181.52,5.97,36.30,EA
V002,2017,M01,RP_01_16H,FP_750022,181.76,15.34,36.35,Hrs
V002,2017,M01,SF_350316,SF_350339,182.52,3175.92,36.50,EA
V002,2017,M01,BP_01_78B_2,RP_01_17A,182.94,24.08,36.59,FTE
V002,2017,M01,RP_01_19F,SF_350055,182.96,71.52,36.59,MHrs
V002,2017,M01,RP_01_35C,BP_01_35K_1,184.2,11.83,36.84,Hrs
V002,2017,M01,RP_01_14I,FP_731680,184.65,32.65,36.93,DOL
V002,2017,M01,SF_315663,FP_732880,184.97,1344,36.99,EA
V002,2017,M01,SF_315665,FP_732880,184.97,1344,36.99,EA
V002,2017,M01,BP_01_78D_2,RP_01_16G,185.55,3.75,37.11,FTE
V002,2017,M01,RP_01_14F,FP_750132,186.31,474.41,37.26,LTR
V002,2017,M01,RP_01_14F,SF_350230,186.71,475.44,37.34,LTR
V002,2017,M01,RP_01_19G,SF_350207,186.92,17.92,37.38,MHrs
V002,2017,M01,RP_01_19G,SF_350211,186.92,17.92,37.38,MHrs
V002,2017,M01,RP_01_38A,SF_350097,187.54,40.38,37.51,Hrs
V002,2017,M01,RP_01_35B,SF_350004,187.65,33.41,37.53,Hrs
V002,2017,M01,RP_01_35B,SF_350091,188.71,33.6,37.74,Hrs
V002,2017,M01,RP_01_14F,SF_350238,188.77,480.67,37.75,LTR
V002,2017,M01,RP_01_19F,SF_350168,188.78,73.8,37.76,MHrs
V002,2017,M01,RP_01_35F,SF_350276,190.89,31.22,38.18,MHrs
V002,2017,M01,RP_01_35F,SF_350277,190.89,31.22,38.18,MHrs
V002,2017,M01,RP_01_14C,FP_750128,191.17,2.81,38.23,Hrs
V002,2017,M01,BP_01_17D_1,SF_350369,192.55,28.44,38.51,EA
V002,2017,M01,BP_01_39B_1,RP_01_39D,192.9,28.92,38.58,HRS
V002,2017,M01,BP_01_17D_1,SF_350223,194.78,28.77,38.96,EA
V002,2017,M01,BP_01_35F_1,SF_350277,195.1,7.81,39.02,EA
V002,2017,M01,BP_01_35F_1,SF_350276,195.1,7.81,39.02,EA
V002,2017,M01,RP_01_31D,SF_315674,195.47,0.93,39.09,MHrs
V002,2017,M01,SF_314613,FP_731680,196.41,2304,39.28,EA
V002,2017,M01,SF_314614,FP_731680,196.41,2304,39.28,EA
V002,2017,M01,BP_01_78D_2,RP_01_45B,197.92,4,39.58,FTE
V002,2017,M01,BP_01_78D_2,RP_01_16D,197.92,4,39.58,FTE
V002,2017,M01,BP_01_78D_2,RP_01_16F,197.92,4,39.58,FTE
V002,2017,M01,BP_01_78D_2,RP_01_25A,197.92,4,39.58,FTE
V002,2017,M01,BP_01_78D_2,RP_01_78B,197.92,4,39.58,FTE
V002,2017,M01,BP_01_78D_2,RP_01_38D,197.92,4,39.58,FTE
V002,2017,M01,RP_01_14H,SF_350314,199.08,6.6,39.82,DOL
V002,2017,M01,RP_01_45E,BP_01_45E_1,199.12,39.99,39.82,MHrs
V002,2017,M01,RP_01_19F,SF_350043,200.35,78.32,40.07,MHrs
V002,2017,M01,RP_01_19F,SF_350052,200.35,78.32,40.07,MHrs
V002,2017,M01,RP_01_39A,SF_350339,201.02,15.88,40.20,Hrs
V002,2017,M01,RP_01_35B,SF_350281,201.31,35.84,40.26,Hrs
V002,2017,M01,BP_01_19B_1,RP_01_19K,201.54,11.42,40.31,HRS
V002,2017,M01,BP_01_78A_2,RP_01_16G,202.95,3.75,40.59,FTE
V002,2017,M01,BP_01_40B_1,RP_01_47B,203.16,11.35,40.63,HRS
V002,2017,M01,BP_01_40B_1,RP_01_47C,203.16,11.35,40.63,HRS
V002,2017,M01,RP_01_19H,FP_999999,204.87,407.75,40.97,MHrs
V002,2017,M01,RP_01_16E,FP_719456,205.41,15.42,41.08,Hrs
V002,2017,M01,RP_01_35F,SF_350091,205.42,33.6,41.08,MHrs
V002,2017,M01,RP_01_35E,BP_01_35E_1,205.74,24.01,41.15,MHrs
V002,2017,M01,RP_01_14E,FP_750128,206.16,1125.64,41.23,LB
V002,2017,M01,RP_01_16E,SF_350242,208.62,15.66,41.72,Hrs
V002,2017,M01,RP_01_16H,FP_750126,208.86,17.63,41.77,Hrs
V002,2017,M01,RP_01_35H,SF_350393,208.88,17.2,41.78,MHrs
V002,2017,M01,RP_01_25B,RP_01_35L,208.96,2069.51,41.79,KwH
V002,2017,M01,RP_01_14H,SF_350287,209.09,6.93,41.82,DOL
V002,2017,M01,RP_01_14I,FP_750128,209.16,36.98,41.83,DOL
V002,2017,M01,RP_01_16D,FP_719456,209.42,16.11,41.88,Hrs
V002,2017,M01,BP_01_45E_1,FP_999999,209.62,16.08,41.92,EA
V002,2017,M01,RP_01_19G,SF_350021,210.64,20.19,42.13,MHrs
V002,2017,M01,RP_01_14H,SF_350004,210.76,6.98,42.15,DOL
V002,2017,M01,SF_350338,FP_750063,212.41,352.14,42.48,EA
V002,2017,M01,RP_01_16E,SF_350243,212.69,15.97,42.54,Hrs
V002,2017,M01,BP_01_17D_1,FP_750106,213.73,31.57,42.75,EA
V002,2017,M01,RP_01_14H,SF_350232,214.07,7.09,42.81,DOL
V002,2017,M01,BP_01_35G_1,SF_350160,215.66,14.94,43.13,EA
V002,2017,M01,RP_01_35B,SF_314630,215.69,38.4,43.14,Hrs
V002,2017,M01,BP_01_76B_1,RP_01_34B,216.35,164.67,43.27,# Paycks
V002,2017,M01,BP_01_78A_2,RP_01_45B,216.48,4,43.30,FTE
V002,2017,M01,BP_01_78A_2,RP_01_16D,216.48,4,43.30,FTE
V002,2017,M01,BP_01_78A_2,RP_01_16F,216.48,4,43.30,FTE
V002,2017,M01,BP_01_78A_2,RP_01_25A,216.48,4,43.30,FTE
V002,2017,M01,BP_01_78A_2,RP_01_78B,216.48,4,43.30,FTE
V002,2017,M01,BP_01_78A_2,RP_01_38D,216.48,4,43.30,FTE
V002,2017,M01,RP_01_38B,BP_01_38B_1,216.88,29.62,43.38,MHrs
V002,2017,M01,RP_01_14E,SF_350243,217.01,1184.86,43.40,LB
V002,2017,M01,RP_01_45B,FP_750022,217.55,40.38,43.51,Hrs
V002,2017,M01,RP_01_19F,SF_350046,217.74,85.12,43.55,MHrs
V002,2017,M01,RP_01_14E,SF_350314,217.87,1189.55,43.57,LB
V002,2017,M01,BP_01_17D_1,SF_350287,217.91,32.19,43.58,EA
V002,2017,M01,RP_01_35F,SF_350281,219.13,35.84,43.83,MHrs
V002,2017,M01,BP_01_34D_1,FP_750063,221.04,12.3,44.21,EA
V002,2017,M01,RP_01_16E,SF_350120,221.78,16.65,44.36,Hrs
V002,2017,M01,RP_01_14H,SF_350243,222.04,7.36,44.41,DOL
V002,2017,M01,BP_01_35F_1,SF_350046,222.05,8.88,44.41,EA
V002,2017,M01,SF_350336,FP_750079XBA,222.26,3175.92,44.45,EA
V002,2017,M01,RP_01_34B,SF_350391,222.99,13.53,44.60,Hrs
V002,2017,M01,BP_01_35F_1,SF_350281,223.96,8.96,44.79,EA
V002,2017,M01,BP_01_76B_1,RP_01_17C,225.36,171.53,45.07,# Paycks
V002,2017,M01,RP_01_35B,SF_350279,225.59,40.16,45.12,Hrs
V002,2017,M01,RP_01_35B,SF_350280,225.59,40.16,45.12,Hrs
V002,2017,M01,RP_01_39B,BP_01_39B_1,227.08,34.05,45.42,Hrs
V002,2017,M01,SF_315657,FP_732880,227.65,1344,45.53,EA
V002,2017,M01,BP_01_35F_1,SF_350043,227.68,9.11,45.54,EA
V002,2017,M01,BP_01_35F_1,SF_350055,228.98,9.16,45.80,EA
V002,2017,M01,BP_01_78B_1,RP_01_38A,231.31,23,46.26,FTE
V002,2017,M01,BP_01_35F_1,SF_350052,231.77,9.27,46.35,EA
V002,2017,M01,RP_01_14C,FP_750019,231.86,3.41,46.37,Hrs
V002,2017,M01,BP_01_31D_1,SF_350006,234.68,1.86,46.94,EA
V002,2017,M01,BP_01_31D_1,SF_350377,234.68,1.86,46.94,EA
V002,2017,M01,RP_01_14H,SF_350350,235.06,7.79,47.01,DOL
V002,2017,M01,BP_01_78A_1,RP_01_34B,235.29,36,47.06,FTE
V002,2017,M01,RP_01_35K,SF_350350,237.34,24.75,47.47,MHrs
V002,2017,M01,BP_01_79B_1,RP_01_61D,239.09,4,47.82,# PC
V002,2017,M01,RP_01_14H,SF_350351,240.25,7.96,48.05,DOL
V002,2017,M01,BP_01_38B_1,SF_350271,241.97,219.6,48.39,EA
V002,2017,M01,RP_01_19F,SF_350365,242.24,94.7,48.45,MHrs
V002,2017,M01,BP_01_35F_1,SF_350140,243.03,9.72,48.61,EA
V002,2017,M01,RP_01_16D,SF_350368,243.48,18.73,48.70,Hrs
V002,2017,M01,RP_01_14H,SF_350308,244.31,8.09,48.86,DOL
V002,2017,M01,BP_01_19C_1,RP_01_19I,244.88,11.56,48.98,HRS
V002,2017,M01,SF_314645,SF_314682,245.56,2304,49.11,EA
V002,2017,M01,RP_01_35F,SF_350279,245.56,40.16,49.11,MHrs
V002,2017,M01,RP_01_35F,SF_350280,245.56,40.16,49.11,MHrs
V002,2017,M01,SF_314637,SF_314683,245.56,2304,49.11,EA
V002,2017,M01,SF_314639,SF_314684,245.56,2304,49.11,EA
V002,2017,M01,BP_01_78D_1,RP_01_31B,245.62,5,49.12,FTE
V002,2017,M01,RP_01_19F,SF_350140,246.75,96.46,49.35,MHrs
V002,2017,M01,RP_01_76A,RP_01_76C,248.56,8.67,49.71,Hrs
V002,2017,M01,RP_01_14G,FP_750019,248.75,26710.77,49.75,EA
V002,2017,M01,SF_315656,FP_732880,249.03,1344,49.81,EA
V002,2017,M01,RP_01_19I,SF_350314,250.16,74.93,50.03,MHrs
V002,2017,M01,RP_01_39C,SF_350005,250.94,37.66,50.19,MHrs
V002,2017,M01,BP_01_35F_1,SF_350279,250.97,10.04,50.19,EA
V002,2017,M01,BP_01_35F_1,SF_350280,250.97,10.04,50.19,EA
V002,2017,M01,SF_350333,SF_350334,254.31,80,50.86,EA
V002,2017,M01,RP_01_39D,FP_999999,254.75,24.83,50.95,MHrs
V002,2017,M01,BP_01_35D_1,SF_350120,256.35,8.43,51.27,EA
V002,2017,M01,RP_01_38A,FP_750002XFA,256.55,55.23,51.31,Hrs
V002,2017,M01,BP_01_17A_2,RP_01_14G,257.46,16.4,51.49,HRS
V002,2017,M01,BP_01_17A_2,RP_01_14F,257.46,16.4,51.49,HRS
V002,2017,M01,RP_01_14G,FP_750015,258.39,27745.29,51.68,EA
V002,2017,M01,RP_01_38D,BP_01_38B_1,258.57,29.62,51.71,Hrs
V002,2017,M01,RP_01_16E,SF_350039,263.97,19.82,52.79,Hrs
V002,2017,M01,BP_01_15A_1,RP_01_16A,264.86,4.83,52.97,PO
V002,2017,M01,SF_315738,SF_315674,265.08,1344,53.02,EA
V002,2017,M01,RP_01_14I,FP_750005XGA,275.22,48.66,55.04,DOL
V002,2017,M01,BP_01_17D_1,FP_720863,276.27,40.81,55.25,EA
V002,2017,M01,RP_01_45C,RP_01_45F,276.41,8.44,55.28,Hrs
V002,2017,M01,RP_01_14F,SF_350297,277.6,706.87,55.52,LTR
V002,2017,M01,RP_01_45H,SF_350268,277.99,103.31,55.60,MHrs
V002,2017,M01,RP_01_14H,SF_314630,280.32,9.29,56.06,DOL
V002,2017,M01,BP_01_15A_1,RP_01_23A,280.38,5.12,56.08,PO
V002,2017,M01,BP_01_45C_1,RP_01_45E,281.83,8.6,56.37,HRS
V002,2017,M01,SF_314633,FP_731680,282.45,2304,56.49,EA
V002,2017,M01,BP_01_45C_1,RP_01_45G,282.5,8.62,56.50,HRS
V002,2017,M01,SF_350250,FP_750008XBA,284.24,1524.68,56.85,EA
