Version,Year,Month,Sender,Receiver,Cost,Quantity,UoM,
V002,2017,M01,RP_01_35F,SF_314626,0,15.05882,MHrs,
V002,2017,M01,RP_01_35F,SF_314629,0,0.14662,MHrs,
V002,2017,M01,RP_01_35F,SF_314632,0,21.73585,MHrs,
V002,2017,M01,RP_01_35F,SF_314634,0,12.8,MHrs,
V002,2017,M01,RP_01_35F,SF_314636,0,0.80128,MHrs,
V002,2017,M01,RP_01_35F,SF_314637,0,10.86792,MHrs,
V002,2017,M01,RP_01_35F,SF_314638,0,15.05882,MHrs,
V002,2017,M01,RP_01_35F,SF_314639,0,10.86792,MHrs,
V002,2017,M01,RP_01_35F,SF_314642,0,12.8,MHrs,
V002,2017,M01,RP_01_35F,SF_314644,0,1.6,MHrs,
V002,2017,M01,RP_01_35F,SF_314645,0,10.86792,MHrs,
V002,2017,M01,RP_01_35F,SF_314646,0,15.05882,MHrs,
V002,2017,M01,RP_01_35F,SF_314647,0,12.8,MHrs,
V002,2017,M01,RP_01_35F,SF_314650,0,12.8,MHrs,
V002,2017,M01,RP_01_35F,SF_314652,0,17.32331,MHrs,
V002,2017,M01,RP_01_35F,SF_314653,0,16,MHrs,
V002,2017,M01,RP_01_35F,SF_314655,0,1.0016,MHrs,
V002,2017,M01,RP_01_35F,SF_314656,0,9.29032,MHrs,
V002,2017,M01,RP_01_35F,SF_315656,0,3.91837,MHrs,
V002,2017,M01,RP_01_35F,SF_315657,0,3.91837,MHrs,
V002,2017,M01,RP_01_35F,SF_315663,0,3.91837,MHrs,
V002,2017,M01,RP_01_35F,SF_315665,0,3.91837,MHrs,
V002,2017,M01,RP_01_35F,SF_315738,0,11.89381,MHrs,
V002,2017,M01,RP_01_35F,SF_350043,0,78.32051,MHrs,
V002,2017,M01,RP_01_35F,SF_350046,0,85.11917,MHrs,
V002,2017,M01,RP_01_35F,SF_350052,0,78.32051,MHrs,
V002,2017,M01,RP_01_35F,SF_350055,0,71.52245,MHrs,
V002,2017,M01,RP_01_35F,SF_350074,0,559.83097,MHrs,
V002,2017,M01,RP_01_35F,SF_350075,0,299.22,MHrs,
V002,2017,M01,RP_01_35F,SF_350079,0,12.914,MHrs,
V002,2017,M01,RP_01_35F,SF_350082,0,12.914,MHrs,
V002,2017,M01,RP_01_35F,SF_350085,0,9.47092,MHrs,
V002,2017,M01,RP_01_35F,SF_350088,0,12.914,MHrs,
V002,2017,M01,RP_01_35F,SF_350091,0,33.5974,MHrs,
V002,2017,M01,RP_01_35F,SF_350092,0,22.62307,MHrs,
V002,2017,M01,RP_01_35F,SF_350096,0,29.27565,MHrs,
V002,2017,M01,RP_01_35F,SF_350100,0,26.23711,MHrs,
V002,2017,M01,RP_01_35F,SF_350140,0,96.46083,MHrs,
V002,2017,M01,RP_01_35F,SF_350147,0,17.56923,MHrs,
V002,2017,M01,RP_01_35F,SF_350156,0,69.12073,MHrs,
V002,2017,M01,RP_01_35F,SF_350164,0,69.12073,MHrs,
V002,2017,M01,RP_01_35F,SF_350168,0,73.8002,MHrs,
V002,2017,M01,RP_01_35F,SF_350172,0,15.7707,MHrs,
V002,2017,M01,RP_01_35F,SF_350276,0,31.22167,MHrs,
V002,2017,M01,RP_01_35F,SF_350277,0,31.22167,MHrs,
V002,2017,M01,RP_01_35F,SF_350279,0,40.16311,MHrs,
V002,2017,M01,RP_01_35F,SF_350280,0,40.16311,MHrs,
V002,2017,M01,RP_01_35F,SF_350281,0,35.84,MHrs,
V002,2017,M01,RP_01_35F,SF_350287,0,123.61581,MHrs,
V002,2017,M01,RP_01_35F,SF_350338,0,2.37249,MHrs,
V002,2017,M01,RP_01_35F,SF_350364,0,20.49164,MHrs,
V002,2017,M01,RP_01_35F,SF_350365,0,94.69651,MHrs,
V002,2017,M01,RP_01_35F,SF_350025,0,4.03718,MHrs,
V002,2017,M01,RP_01_35F,SF_350316,0,4.411,MHrs,
V002,2017,M01,RP_01_35F,SF_350341,0,28.10549,MHrs,
V002,2017,M01,RP_01_35F,FP_720543,0,22.1875,MHrs,
V002,2017,M01,RP_01_35F,FP_999999,0,1935.41667,MHrs,
V002,2017,M01,RP_01_35F,BP_01_35F_1,0,526.32743,MHrs,
V002,2017,M01,RP_01_35G,SF_350049,0,59.75459,MHrs,
V002,2017,M01,RP_01_35G,SF_350058,0,63.95655,MHrs,
V002,2017,M01,RP_01_35G,SF_350124,0,91.83709,MHrs,
V002,2017,M01,RP_01_35G,SF_350132,0,85.47914,MHrs,
V002,2017,M01,RP_01_35G,SF_350144,0,86.81475,MHrs,
V002,2017,M01,RP_01_35G,SF_350160,0,69.12073,MHrs,
V002,2017,M01,RP_01_35G,SF_350207,0,17.92,MHrs,
V002,2017,M01,RP_01_35G,SF_350211,0,17.92,MHrs,
V002,2017,M01,RP_01_35G,SF_350247,0,301.5968,MHrs,
V002,2017,M01,RP_01_35G,SF_350021,0,20.19444,MHrs,
V002,2017,M01,RP_01_35G,FP_750128,0,317.97833,MHrs,
V002,2017,M01,RP_01_35G,FP_716428,0,910.67527,MHrs,
V002,2017,M01,RP_01_35G,FP_999999,0,806.33333,MHrs,
V002,2017,M01,RP_01_35G,BP_01_35G_1,0,218.61875,MHrs,
V002,2017,M01,RP_01_35H,SF_350216,0,32.256,MHrs,
V002,2017,M01,RP_01_35H,SF_350243,0,170.23833,MHrs,
V002,2017,M01,RP_01_35H,SF_350244,0,238.58219,MHrs,
V002,2017,M01,RP_01_35H,SF_350246,0,332.70323,MHrs,
V002,2017,M01,RP_01_35H,SF_350266,0,292.7083,MHrs,
V002,2017,M01,RP_01_35H,SF_350359,0,1402.77581,MHrs,
V002,2017,M01,RP_01_35H,SF_350393,0,17.2032,MHrs,
V002,2017,M01,RP_01_35H,SF_350014,0,72.60381,MHrs,
V002,2017,M01,RP_01_35H,SF_350332,0,0.88889,MHrs,
V002,2017,M01,RP_01_35H,SF_350345,0,0.66667,MHrs,
V002,2017,M01,RP_01_35H,FP_999999,0,407.75,MHrs,
V002,2017,M01,RP_01_35H,BP_01_35H_1,0,107.56215,MHrs,
V002,2017,M01,RP_01_35I,SF_350039,0,211.27599,MHrs,
V002,2017,M01,RP_01_35I,SF_350218,0,229.64223,MHrs,
V002,2017,M01,RP_01_35I,SF_350223,0,978.15467,MHrs,
V002,2017,M01,RP_01_35I,SF_350242,0,166.97414,MHrs,
V002,2017,M01,RP_01_35I,SF_350314,0,74.932,MHrs,
V002,2017,M01,RP_01_35I,SF_350369,0,109.22667,MHrs,
V002,2017,M01,RP_01_35I,SF_350390,0,109.16706,MHrs,
V002,2017,M01,RP_01_35I,FP_719456,0,189.52311,MHrs,
V002,2017,M01,RP_01_35I,FP_999999,0,331.83333,MHrs,
V002,2017,M01,RP_01_35I,BP_01_35I_1,0,94.30694,MHrs,
V002,2017,M01,RP_01_35K,SF_314630,0,38.4,MHrs,
V002,2017,M01,RP_01_35K,SF_350350,0,24.75294,MHrs,
V002,2017,M01,RP_01_35K,SF_350400,0,128.30667,MHrs,
V002,2017,M01,RP_01_35K,SF_350004,0,33.40774,MHrs,
V002,2017,M01,RP_01_35K,FP_999999,0,169.75,MHrs,
V002,2017,M01,RP_01_35K,BP_01_35K_1,0,11.82743,MHrs,
V002,2017,M01,RP_01_35L,SF_315653,0,22.4,MHrs,
V002,2017,M01,RP_01_35L,BP_01_35L_1,0,2.52778,MHrs,
V002,2017,M01,RP_01_35N,BP_01_35D_1,0,450.17125,Hrs,
V002,2017,M01,RP_01_35N,BP_01_35E_1,0,43.2125,Hrs,
V002,2017,M01,RP_01_35N,BP_01_35F_1,0,947.38938,Hrs,
V002,2017,M01,RP_01_35N,BP_01_35G_1,0,393.51375,Hrs,
V002,2017,M01,RP_01_35N,BP_01_35H_1,0,193.61188,Hrs,
V002,2017,M01,RP_01_35N,BP_01_35I_1,0,169.7525,Hrs,
V002,2017,M01,RP_01_35N,BP_01_35K_1,0,21.28938,Hrs,
V002,2017,M01,RP_01_35N,BP_01_35L_1,0,4.55,Hrs,
V002,2017,M01,RP_01_38A,SF_350097,0,40.376,Hrs,
V002,2017,M01,RP_01_38A,SF_350233,0,20.6624,Hrs,
V002,2017,M01,RP_01_38A,SF_350271,0,878.43728,Hrs,
V002,2017,M01,RP_01_38A,SF_350298,0,551.70146,Hrs,
V002,2017,M01,RP_01_38A,SF_350308,0,114.688,Hrs,
V002,2017,M01,RP_01_38A,SF_350368,0,191.14667,Hrs,
V002,2017,M01,RP_01_38A,SF_350395,0,80.32623,Hrs,
V002,2017,M01,RP_01_38A,FP_750002XFA,0,55.23413,Hrs,
V002,2017,M01,RP_01_38A,FP_750005XGA,0,84.70444,Hrs,
V002,2017,M01,RP_01_38A,FP_750095XJA,0,1.11111,Hrs,
V002,2017,M01,RP_01_38A,FP_999999,0,745.66667,Hrs,
V002,2017,M01,RP_01_38B,SF_350097,0,40.376,MHrs,
V002,2017,M01,RP_01_38B,SF_350233,0,20.6624,MHrs,
V002,2017,M01,RP_01_38B,SF_350271,0,878.43728,MHrs,
V002,2017,M01,RP_01_38B,SF_350298,0,551.70146,MHrs,
V002,2017,M01,RP_01_38B,SF_350308,0,114.688,MHrs,
V002,2017,M01,RP_01_38B,SF_350368,0,191.14667,MHrs,
V002,2017,M01,RP_01_38B,SF_350395,0,80.32623,MHrs,
V002,2017,M01,RP_01_38B,FP_999999,0,737.66667,MHrs,
V002,2017,M01,RP_01_38B,BP_01_38B_1,0,29.62217,MHrs,
V002,2017,M01,RP_01_38C,FP_750002XFA,0,27.61707,MHrs,
V002,2017,M01,RP_01_38C,FP_750005XGA,0,42.35222,MHrs,
V002,2017,M01,RP_01_38C,FP_750095XJA,0,0.55556,MHrs,
V002,2017,M01,RP_01_38C,FP_999999,0,8,MHrs,
V002,2017,M01,RP_01_38C,BP_01_38C_1,0,0.92794,MHrs,
V002,2017,M01,RP_01_39A,SF_314631,0,107.16279,Hrs,
V002,2017,M01,RP_01_39A,SF_314640,0,9.216,Hrs,
V002,2017,M01,RP_01_39A,SF_315680,0,1.86667,Hrs,
V002,2017,M01,RP_01_39A,SF_350005,0,37.65964,Hrs,
V002,2017,M01,RP_01_39A,SF_350015,0,94.5538,Hrs,
V002,2017,M01,RP_01_39A,SF_350333,0,1.24031,Hrs,
V002,2017,M01,RP_01_39A,SF_350339,0,15.8796,Hrs,
V002,2017,M01,RP_01_39A,SF_350363,0,50.82267,Hrs,
V002,2017,M01,RP_01_39A,FP_999999,0,32.83333,Hrs,
V002,2017,M01,RP_01_39B,RP_01_39C,0,17.7588,Hrs,
V002,2017,M01,RP_01_39B,RP_01_39D,0,100.22745,Hrs,
V002,2017,M01,RP_01_39B,BP_01_39B_1,0,34.05,Hrs,
V002,2017,M01,RP_01_39B,BP_01_39B_2,0,17.025,Hrs,
V002,2017,M01,RP_01_39B,BP_01_39C_1,0,1.18875,Hrs,
V002,2017,M01,RP_01_39C,SF_350005,0,37.65964,MHrs,
V002,2017,M01,RP_01_39C,FP_999999,0,8,MHrs,
V002,2017,M01,RP_01_39C,BP_01_39C_1,0,1.18875,MHrs,
V002,2017,M01,RP_01_39D,SF_314631,0,53.5814,MHrs,
V002,2017,M01,RP_01_39D,SF_314640,0,4.608,MHrs,
V002,2017,M01,RP_01_39D,SF_315680,0,1.86667,MHrs,
V002,2017,M01,RP_01_39D,SF_350015,0,47.2769,MHrs,
V002,2017,M01,RP_01_39D,SF_350333,0,0.62016,MHrs,
V002,2017,M01,RP_01_39D,SF_350339,0,15.8796,MHrs,
V002,2017,M01,RP_01_39D,SF_350363,0,50.82267,MHrs,
V002,2017,M01,RP_01_39D,FP_999999,0,24.83333,MHrs,
V002,2017,M01,RP_01_40B,RP_01_40C,0,19.8625,Hrs,
V002,2017,M01,RP_01_40B,RP_01_47B,0,39.725,Hrs,
V002,2017,M01,RP_01_40B,RP_01_47C,0,39.725,Hrs,
V002,2017,M01,RP_01_40B,RP_01_40D,0,19.8625,Hrs,
V002,2017,M01,RP_01_40B,BP_01_40B_1,0,34.05,Hrs,
V002,2017,M01,RP_01_40B,BP_01_40B_2,0,17.025,Hrs,
V002,2017,M01,RP_01_45A,RP_01_31A,0,35.35,Hrs,
V002,2017,M01,RP_01_45A,RP_01_34A,0,35.35,Hrs,
V002,2017,M01,RP_01_45A,RP_01_38A,0,17.675,Hrs,
V002,2017,M01,RP_01_45A,RP_01_40A,0,8.8375,Hrs,
V002,2017,M01,RP_01_45A,RP_01_45B,0,42.7621,Hrs,
V002,2017,M01,RP_01_45A,RP_01_45C,0,1.4254,Hrs,
V002,2017,M01,RP_01_45A,RP_01_47A,0,35.35,Hrs,
V002,2017,M01,RP_01_45B,SF_350099,0,137.12604,Hrs,
V002,2017,M01,RP_01_45B,SF_350268,0,413.248,Hrs,
V002,2017,M01,RP_01_45B,FP_750015,0,2320.97391,Hrs,
V002,2017,M01,RP_01_45B,FP_750019,0,385.66133,Hrs,
V002,2017,M01,RP_01_45B,FP_750022,0,40.376,Hrs,
V002,2017,M01,RP_01_45B,FP_750087,0,599.456,Hrs,
V002,2017,M01,RP_01_45B,FP_750096,0,5.26,Hrs,
V002,2017,M01,RP_01_45B,FP_750106,0,3015.968,Hrs,
V002,2017,M01,RP_01_45B,FP_750122,0,1155.056,Hrs,
V002,2017,M01,RP_01_45B,FP_750126,0,92.792,Hrs,
V002,2017,M01,RP_01_45B,FP_750131,0,1032.192,Hrs,
V002,2017,M01,RP_01_45B,FP_999999,0,1905.08333,Hrs,
V002,2017,M01,RP_01_45C,RP_01_45D,0,60.84782,Hrs,
V002,2017,M01,RP_01_45C,RP_01_45E,0,20.56575,Hrs,
V002,2017,M01,RP_01_45C,RP_01_45F,0,8.43583,Hrs,
V002,2017,M01,RP_01_45C,RP_01_45G,0,20.61513,Hrs,
V002,2017,M01,RP_01_45C,RP_01_45H,0,55.47102,Hrs,
V002,2017,M01,RP_01_45C,BP_01_45C_1,0,69.4,Hrs,
V002,2017,M01,RP_01_45C,BP_01_45C_2,0,34.7,Hrs,
V002,2017,M01,RP_01_45C,BP_01_45D_1,0,25.05889,Hrs,
V002,2017,M01,RP_01_45C,BP_01_45E_1,0,39.98889,Hrs,
V002,2017,M01,RP_01_45C,BP_01_45F_1,0,0.26389,Hrs,
V002,2017,M01,RP_01_45C,BP_01_45G_1,0,11.65278,Hrs,
V002,2017,M01,RP_01_45D,FP_750015,0,580.24348,MHrs,
V002,2017,M01,RP_01_45D,FP_750106,0,753.992,MHrs,
V002,2017,M01,RP_01_45D,FP_750131,0,172.032,MHrs,
V002,2017,M01,RP_01_45D,FP_999999,0,477.66667,MHrs,
V002,2017,M01,RP_01_45D,BP_01_45D_1,0,25.05889,MHrs,
V002,2017,M01,RP_01_45E,FP_750019,0,385.66133,MHrs,
V002,2017,M01,RP_01_45E,FP_750087,0,149.864,MHrs,
V002,2017,M01,RP_01_45E,FP_999999,0,133.91667,MHrs,
V002,2017,M01,RP_01_45E,BP_01_45E_1,0,39.98889,MHrs,
V002,2017,M01,RP_01_45F,FP_999999,0,283.75,MHrs,
V002,2017,M01,RP_01_45F,BP_01_45F_1,0,0.26389,MHrs,
V002,2017,M01,RP_01_45G,FP_999999,0,693.41667,MHrs,
V002,2017,M01,RP_01_45G,BP_01_45G_1,0,11.65278,MHrs,
V002,2017,M01,RP_01_45H,SF_350099,0,137.12604,MHrs,
V002,2017,M01,RP_01_45H,SF_350268,0,103.312,MHrs,
V002,2017,M01,RP_01_45H,FP_750022,0,40.376,MHrs,
V002,2017,M01,RP_01_45H,FP_750096,0,5.26,MHrs,
V002,2017,M01,RP_01_45H,FP_750122,0,1155.056,MHrs,
V002,2017,M01,RP_01_45H,FP_750126,0,46.396,MHrs,
V002,2017,M01,RP_01_45H,FP_999999,0,316.33333,MHrs,
V002,2017,M01,RP_01_46A,SF_314682,0,7.68,Hrs,
V002,2017,M01,RP_01_46A,SF_314683,0,6.4,Hrs,
V002,2017,M01,RP_01_46A,SF_314684,0,5.76,Hrs,
V002,2017,M01,RP_01_46A,SF_315670,0,89.6,Hrs,
V002,2017,M01,RP_01_46A,FP_731680,0,179.2,Hrs,
V002,2017,M01,RP_01_46A,FP_732880,0,78.4,Hrs,
V002,2017,M01,RP_01_46A,FP_750079XBA,0,127.0368,Hrs,
V002,2017,M01,RP_01_46A,FP_999999,0,0.66667,Hrs,
V002,2017,M01,RP_01_46C,FP_750079XBA,0,31.7592,MHrs,
V002,2017,M01,RP_01_46D,SF_314682,0,7.68,MHrs,
V002,2017,M01,RP_01_46D,SF_314683,0,6.4,MHrs,
V002,2017,M01,RP_01_46D,SF_314684,0,5.76,MHrs,
V002,2017,M01,RP_01_46D,SF_315670,0,14.93333,MHrs,
V002,2017,M01,RP_01_46D,FP_731680,0,25.6,MHrs,
V002,2017,M01,RP_01_46D,FP_732880,0,11.2,MHrs,
V002,2017,M01,RP_01_46D,FP_999999,0,0.66667,MHrs,
V002,2017,M01,RP_01_19I,SF_350039,0,211.27599,MHrs,
V002,2017,M01,RP_01_19I,SF_350218,0,229.64223,MHrs,
V002,2017,M01,RP_01_19I,SF_350223,0,978.15467,MHrs,
V002,2017,M01,RP_01_19I,SF_350242,0,166.97414,MHrs,
V002,2017,M01,RP_01_19I,SF_350314,0,74.932,MHrs,
V002,2017,M01,RP_01_19I,SF_350369,0,109.22667,MHrs,
V002,2017,M01,RP_01_19I,SF_350390,0,109.16706,MHrs,
V002,2017,M01,RP_01_19I,FP_719456,0,189.52311,MHrs,
V002,2017,M01,RP_01_19I,FP_999999,0,331.83333,MHrs,
V002,2017,M01,RP_01_19K,SF_314630,0,38.4,MHrs,
V002,2017,M01,RP_01_19K,SF_350350,0,24.75294,MHrs,
V002,2017,M01,RP_01_19K,SF_350400,0,128.30667,MHrs,
V002,2017,M01,RP_01_19K,SF_350004,0,33.40774,MHrs,
V002,2017,M01,RP_01_19K,FP_999999,0,169.75,MHrs,
V002,2017,M01,RP_01_19L,SF_315653,0,22.4,MHrs,
V002,2017,M01,RP_01_14C,SF_307485,0,0.00928,Hrs,
V002,2017,M01,RP_01_14C,SF_314612,0,0.15943,Hrs,
V002,2017,M01,RP_01_14C,SF_314613,0,0.05301,Hrs,
V002,2017,M01,RP_01_14C,SF_314614,0,0.05301,Hrs,
V002,2017,M01,RP_01_14C,SF_314615,0,0.15943,Hrs,
V002,2017,M01,RP_01_14C,SF_314616,0,0.14725,Hrs,
V002,2017,M01,RP_01_14C,SF_314617,0,0.00135,Hrs,
V002,2017,M01,RP_01_14C,SF_314618,0,0.15943,Hrs,
V002,2017,M01,RP_01_14C,SF_314619,0,0.14725,Hrs,
V002,2017,M01,RP_01_14C,SF_314620,0,0.00135,Hrs,
V002,2017,M01,RP_01_14C,SF_314621,0,0.00689,Hrs,
V002,2017,M01,RP_01_14C,SF_314622,0,0.14725,Hrs,
V002,2017,M01,RP_01_14C,SF_314623,0,0.0027,Hrs,
V002,2017,M01,RP_01_14C,SF_314624,0,0.15943,Hrs,
V002,2017,M01,RP_01_14C,SF_314626,0,0.13859,Hrs,
V002,2017,M01,RP_01_14C,SF_314628,0,0.00135,Hrs,
V002,2017,M01,RP_01_14C,SF_314629,0,0.00135,Hrs,
V002,2017,M01,RP_01_14C,SF_314630,0,0.35339,Hrs,
V002,2017,M01,RP_01_14C,SF_314631,0,0.13211,Hrs,
V002,2017,M01,RP_01_14C,SF_314632,0,0.20004,Hrs,
V002,2017,M01,RP_01_14C,SF_314633,0,0.0589,Hrs,
V002,2017,M01,RP_01_14C,SF_314634,0,0.1178,Hrs,
V002,2017,M01,RP_01_14C,SF_314635,0,0.0027,Hrs,
V002,2017,M01,RP_01_14C,SF_314636,0,0.00737,Hrs,
V002,2017,M01,RP_01_14C,SF_314637,0,0.10002,Hrs,
V002,2017,M01,RP_01_14C,SF_314638,0,0.13859,Hrs,
V002,2017,M01,RP_01_14C,SF_314639,0,0.10002,Hrs,
V002,2017,M01,RP_01_14C,SF_314640,0,0.04241,Hrs,
V002,2017,M01,RP_01_14C,SF_314641,0,0.15365,Hrs,
V002,2017,M01,RP_01_14C,SF_314642,0,0.1178,Hrs,
V002,2017,M01,RP_01_14C,SF_314643,0,0.0054,Hrs,
V002,2017,M01,RP_01_14C,SF_314644,0,0.01472,Hrs,
V002,2017,M01,RP_01_14C,SF_314645,0,0.10002,Hrs,
V002,2017,M01,RP_01_14C,SF_314646,0,0.13859,Hrs,
V002,2017,M01,RP_01_14C,SF_314647,0,0.1178,Hrs,
V002,2017,M01,RP_01_14C,SF_314648,0,0.0054,Hrs,
V002,2017,M01,RP_01_14C,SF_314649,0,0.15365,Hrs,
V002,2017,M01,RP_01_14C,SF_314650,0,0.1178,Hrs,
V002,2017,M01,RP_01_14C,SF_314651,0,0.0027,Hrs,
V002,2017,M01,RP_01_14C,SF_314652,0,0.15943,Hrs,
V002,2017,M01,RP_01_14C,SF_314653,0,0.14725,Hrs,
V002,2017,M01,RP_01_14C,SF_314654,0,0.0027,Hrs,
V002,2017,M01,RP_01_14C,SF_314655,0,0.00922,Hrs,
V002,2017,M01,RP_01_14C,SF_314656,0,0.0855,Hrs,
V002,2017,M01,RP_01_14C,SF_314682,0,0.07068,Hrs,
V002,2017,M01,RP_01_14C,SF_314683,0,0.0589,Hrs,
V002,2017,M01,RP_01_14C,SF_314684,0,0.05301,Hrs,
V002,2017,M01,RP_01_14C,SF_315651,0,0.02749,Hrs,
V002,2017,M01,RP_01_14C,SF_315653,0,0.20614,Hrs,
V002,2017,M01,RP_01_14C,SF_315655,0,0.02749,Hrs,
V002,2017,M01,RP_01_14C,SF_315656,0,0.03606,Hrs,
V002,2017,M01,RP_01_14C,SF_315657,0,0.03606,Hrs,
V002,2017,M01,RP_01_14C,SF_315660,0,0.04633,Hrs,
V002,2017,M01,RP_01_14C,SF_315661,0,0.03606,Hrs,
V002,2017,M01,RP_01_14C,SF_315662,0,0.02749,Hrs,
V002,2017,M01,RP_01_14C,SF_315663,0,0.03606,Hrs,
V002,2017,M01,RP_01_14C,SF_315664,0,0.09663,Hrs,
V002,2017,M01,RP_01_14C,SF_315665,0,0.03606,Hrs,
V002,2017,M01,RP_01_14C,SF_315670,0,0.0441,Hrs,
V002,2017,M01,RP_01_14C,SF_315674,0,0.00859,Hrs,
V002,2017,M01,RP_01_14C,SF_315680,0,0.01718,Hrs,
V002,2017,M01,RP_01_14C,SF_315738,0,0.10946,Hrs,
V002,2017,M01,RP_01_14C,SF_350039,0,0.19266,Hrs,
V002,2017,M01,RP_01_14C,SF_350040,0,0.35177,Hrs,
V002,2017,M01,RP_01_14C,SF_350043,0,0.32243,Hrs,
V002,2017,M01,RP_01_14C,SF_350046,0,0.31445,Hrs,
V002,2017,M01,RP_01_14C,SF_350049,0,0.32439,Hrs,
V002,2017,M01,RP_01_14C,SF_350052,0,0.32822,Hrs,
V002,2017,M01,RP_01_14C,SF_350055,0,0.32427,Hrs,
V002,2017,M01,RP_01_14C,SF_350058,0,0.30477,Hrs,
V002,2017,M01,RP_01_14C,SF_350074,0,4.95404,Hrs,
V002,2017,M01,RP_01_14C,SF_350075,0,2.64786,Hrs,
V002,2017,M01,RP_01_14C,SF_350079,0,0.11428,Hrs,
V002,2017,M01,RP_01_14C,SF_350082,0,0.11428,Hrs,
V002,2017,M01,RP_01_14C,SF_350085,0,0.08381,Hrs,
V002,2017,M01,RP_01_14C,SF_350088,0,0.11428,Hrs,
V002,2017,M01,RP_01_14C,SF_350091,0,0.2524,Hrs,
V002,2017,M01,RP_01_14C,SF_350092,0,0.14686,Hrs,
V002,2017,M01,RP_01_14C,SF_350096,0,0.14061,Hrs,
V002,2017,M01,RP_01_14C,SF_350097,0,0.3573,Hrs,
V002,2017,M01,RP_01_14C,SF_350098,0,0.00651,Hrs,
V002,2017,M01,RP_01_14C,SF_350099,0,0.11505,Hrs,
V002,2017,M01,RP_01_14C,SF_350100,0,0.14139,Hrs,
V002,2017,M01,RP_01_14C,SF_350119,0,0.28172,Hrs,
V002,2017,M01,RP_01_14C,SF_350120,0,0.29841,Hrs,
V002,2017,M01,RP_01_14C,SF_350124,0,0.34236,Hrs,
V002,2017,M01,RP_01_14C,SF_350132,0,0.34201,Hrs,
V002,2017,M01,RP_01_14C,SF_350140,0,0.34416,Hrs,
V002,2017,M01,RP_01_14C,SF_350144,0,0.34437,Hrs,
V002,2017,M01,RP_01_14C,SF_350147,0,0.08229,Hrs,
V002,2017,M01,RP_01_14C,SF_350156,0,0.5299,Hrs,
V002,2017,M01,RP_01_14C,SF_350160,0,0.52893,Hrs,
V002,2017,M01,RP_01_14C,SF_350164,0,0.5299,Hrs,
V002,2017,M01,RP_01_14C,SF_350168,0,0.52633,Hrs,
V002,2017,M01,RP_01_14C,SF_350172,0,0.08231,Hrs,
V002,2017,M01,RP_01_14C,SF_350207,0,0.08212,Hrs,
V002,2017,M01,RP_01_14C,SF_350211,0,0.08212,Hrs,
V002,2017,M01,RP_01_14C,SF_350216,0,0.07682,Hrs,
V002,2017,M01,RP_01_14C,SF_350218,0,0.59796,Hrs,
V002,2017,M01,RP_01_14C,SF_350223,0,0.97777,Hrs,
V002,2017,M01,RP_01_14C,SF_350230,0,0.14353,Hrs,
V002,2017,M01,RP_01_14C,SF_350232,0,0.02222,Hrs,
V002,2017,M01,RP_01_14C,SF_350233,0,0.18285,Hrs,
V002,2017,M01,RP_01_14C,SF_350238,0,0.12163,Hrs,
V002,2017,M01,RP_01_14C,SF_350242,0,0.25819,Hrs,
V002,2017,M01,RP_01_14C,SF_350243,0,0.28707,Hrs,
V002,2017,M01,RP_01_14C,SF_350244,0,0.2735,Hrs,
V002,2017,M01,RP_01_14C,SF_350246,0,0.66884,Hrs,
V002,2017,M01,RP_01_14C,SF_350247,0,0.28428,Hrs,
V002,2017,M01,RP_01_14C,SF_350266,0,2.59024,Hrs,
V002,2017,M01,RP_01_14C,SF_350268,0,0.03361,Hrs,
V002,2017,M01,RP_01_14C,SF_350271,0,7.77333,Hrs,
V002,2017,M01,RP_01_14C,SF_350276,0,0.27629,Hrs,
V002,2017,M01,RP_01_14C,SF_350277,0,0.27629,Hrs,
V002,2017,M01,RP_01_14C,SF_350279,0,0.35541,Hrs,
V002,2017,M01,RP_01_14C,SF_350280,0,0.35541,Hrs,
V002,2017,M01,RP_01_14C,SF_350281,0,0.31716,Hrs,
V002,2017,M01,RP_01_14C,SF_350287,0,1.09389,Hrs,
V002,2017,M01,RP_01_14C,SF_350297,0,0.12163,Hrs,
V002,2017,M01,RP_01_14C,SF_350298,0,0.12163,Hrs,
V002,2017,M01,RP_01_14C,SF_350307,0,0.0592,Hrs,
V002,2017,M01,RP_01_14C,SF_350308,0,0.0592,Hrs,
V002,2017,M01,RP_01_14C,SF_350314,0,0.66309,Hrs,
V002,2017,M01,RP_01_14C,SF_350326,0,0.16189,Hrs,
V002,2017,M01,RP_01_14C,SF_350338,0,0.02099,Hrs,
V002,2017,M01,RP_01_14C,SF_350350,0,0.02487,Hrs,
V002,2017,M01,RP_01_14C,SF_350351,0,0.01811,Hrs,
V002,2017,M01,RP_01_14C,SF_350359,0,0.87077,Hrs,
V002,2017,M01,RP_01_14C,SF_350360,0,0.08649,Hrs,
V002,2017,M01,RP_01_14C,SF_350364,0,0.14957,Hrs,
V002,2017,M01,RP_01_14C,SF_350365,0,0.83799,Hrs,
V002,2017,M01,RP_01_14C,SF_350366,0,0.0592,Hrs,
V002,2017,M01,RP_01_14C,SF_350367,0,0.0592,Hrs,
V002,2017,M01,RP_01_14C,SF_350368,0,1.69147,Hrs,
V002,2017,M01,RP_01_14C,SF_350369,0,0.96656,Hrs,
V002,2017,M01,RP_01_14C,SF_350390,0,0.16443,Hrs,
V002,2017,M01,RP_01_14C,SF_350391,0,0.11973,Hrs,
